% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=193394, Tue Feb 27 15:18:45 2024, <python>{}</python>
167 2672 0.049233421245082905 1.5112220539860395 -203.71061105359414 -2.0371061105359414e+02 -203.34338586689975 -202.36100313680777   
168 2688 0.04859007937883655 1.5117522875696598 -204.0053523381268 -2.0400535233812681e+02 -203.14429760942969 -202.24100968008392   
169 2704 0.04751583760059184 1.5110795087746287 -204.0053523381268 -2.0395758703288192e+02 -203.5022104927041 -202.514648947174   
170 2720 0.04612278316396947 1.5096756222785979 -204.1052224125945 -2.0410522241259449e+02 -203.53855232549736 -203.08942683757218   
171 2736 0.04505762243006299 1.5070898327923319 -204.39487265434857 -2.0439487265434857e+02 -203.53375188675207 -203.1736429960032   
172 2752 0.043561861281966145 1.5067261263876146 -204.65204811258346 -2.0465204811258346e+02 -203.9555700363289 -203.47537363017065   
173 2768 0.042400650381546556 1.5056158381518336 -204.65204811258346 -2.0441543133180528e+02 -203.95422997049965 -203.66208106762625   
174 2784 0.041453019366965625 1.5046314442146191 -204.65204811258346 -2.0456012253333427e+02 -204.0485431783536 -203.55014690556905   
175 2800 0.04042046914939295 1.5053596896976087 -204.65204811258346 -2.0457615768999941e+02 -203.90399287147838 -203.8223631124273   
176 2816 0.03944907598972418 1.503430583852364 -204.65204811258346 -2.0448433207600561e+02 -204.09262822837897 -203.51444780195158   
177 2832 0.03867197456179624 1.5024836866629785 -204.76648698271546 -2.0476648698271546e+02 -204.3436389967151 -203.92202140913852   
178 2848 0.03815809341586276 1.5024154603930215 -204.76648698271546 -2.0455599966762168e+02 -204.35582022265027 -203.8232050009192   
179 2864 0.03759526453211497 1.5030817648298416 -204.76648698271546 -2.0465868756782899e+02 -204.22600953177135 -203.873731356887   
180 2880 0.03714366266407825 1.50294407022262 -204.76648698271546 -2.0471973529232795e+02 -204.4538144864556 -203.91479235617646   
181 2896 0.03669793118588115 1.501228986749104 -204.78907432955432 -2.0478907432955432e+02 -204.48787122108916 -204.01804426862512   
182 2912 0.036337984874382494 1.501106073370249 -204.82624780029926 -2.0482624780029926e+02 -204.52402931066305 -204.3187533665332   
183 2928 0.03591507016507842 1.50159210896585 -204.82624780029926 -2.0479638026191046e+02 -204.58722798664473 -204.1803516370017   
184 2944 0.03521110680218186 1.5003785245840502 -204.99999922871137 -2.0499999922871137e+02 -204.70233422102473 -204.32586161723793   
185 2960 0.03460938309950464 1.5020169835713255 -204.99999922871137 -2.0499837907512733e+02 -204.5394437464399 -204.3403542589039   
186 2976 0.034038677342954266 1.5053525463485784 -205.06756830892184 -2.0506756830892184e+02 -204.67950147196467 -204.4936913624713   
187 2992 0.03347644204639972 1.5066003482015125 -205.06756830892184 -2.0491796569945592e+02 -204.68255281835658 -204.4864575275512   
188 3008 0.032719235958325356 1.5062977659541859 -205.06756830892184 -2.0502266041008482e+02 -204.7333365136648 -204.39796538238417   
189 3024 0.03190153197704447 1.5076368488578318 -205.2293388005275 -2.0522933880052750e+02 -204.85133547961567 -204.5076197107042   
190 3040 0.03128535406864911 1.508601278415173 -205.2293388005275 -2.0503072531735341e+02 -204.83885625681776 -204.41403670388038   
191 3056 0.030548795978176464 1.509594597996452 -205.2452332913399 -2.0524523329133990e+02 -204.97798167092313 -204.78221621254565   
192 3072 0.029774532440966745 1.5084564514363579 -205.2452332913399 -2.0520182000176962e+02 -205.00200617173056 -204.8079863126084   
193 3088 0.028835003452435195 1.5087403910833332 -205.3882748558712 -2.0538827485587120e+02 -204.9998319171354 -204.8332766390185   
194 3104 0.027985624632513056 1.5087164904638808 -205.3882748558712 -2.0528542037963240e+02 -205.1801682562023 -204.8740640835229   
195 3120 0.02741012722331844 1.510475584728712 -205.3882748558712 -2.0531794525455166e+02 -205.22155433819384 -205.05364627224094   
196 3136 0.026889123877671194 1.5110279644056492 -205.41231994579695 -2.0541231994579695e+02 -205.25876864775202 -205.10333747397985   
197 3152 0.02648439081814165 1.5105505174376592 -205.42458847950516 -2.0542458847950516e+02 -205.25604874701475 -205.0252769433108   
198 3168 0.026148024101311784 1.511215381637364 -205.47954835210004 -2.0547954835210004e+02 -205.27489567091862 -204.82725673138262   
199 3184 0.026051204465198985 1.509719160029121 -205.49291727852196 -2.0549291727852196e+02 -205.39341909975084 -205.11208690887992   
200 3200 0.02598918920631864 1.5099597250329209 -205.50275964506812 -2.0550275964506812e+02 -205.40412945190747 -205.22902555079344   
201 3216 0.025984267799319255 1.5143554767035234 -205.54047589660152 -2.0554047589660152e+02 -205.38115640275822 -205.15972913569237   
202 3232 0.025887527366211933 1.5142600948867275 -205.62866651378792 -2.0562866651378792e+02 -205.358649293873 -205.13514370078704   
203 3248 0.025751802806658904 1.5154546045137995 -205.62866651378792 -2.0562784402044275e+02 -205.4712687510205 -205.295275150465   
204 3264 0.025679561110496706 1.5159909676666046 -205.62866651378792 -2.0562365665476159e+02 -205.46243634062708 -205.34980742184362   
205 3280 0.02546925126312673 1.5159781806130241 -205.661234762524 -2.0566123476252400e+02 -205.52837058964326 -205.36839548747116   
206 3296 0.025289897074898263 1.5141931668423443 -205.661234762524 -2.0565098287930894e+02 -205.54047365266746 -205.38222018383883   
207 3312 0.024979800736043205 1.5155763397117576 -205.66806678905476 -2.0566806678905476e+02 -205.5204113276738 -205.31032178412386   
208 3328 0.024785301049137697 1.5143891341352596 -205.73452144685032 -2.0573452144685032e+02 -205.50818688946111 -205.29881362883668   
